ID_LISTKU,ZDROJOVY_SOUBOR,TURNE,DATUM,INFO_TEXT,CONTRIBUTOR_TEXT,SOUBOR_SKEN,CENA,MENA,SEKTOR_RADA_SEDADLO,SUPPORTING_ACT,SETLIST,POCET_SKLADEB,SETLIST_URL,SOUBOR_SKEN_1,KATEGORIE
TICKET_0010_b,konzert-joe-jackson-2010.html,Tour 2010,8th October 2010,"8th October 2010 - Paris, France - La Cigale - Gert Schaumlöffel, Germany","Olivier Popincourt, France",kk-joe-jackson-2010-10-08-op.jpg,45.50,EUR,není k dispozici,není k dispozici,"It's Different for Girls, Tomorrow's World, Too Tough, Fools in Love, Chinatown, Another World, King Pleasure Time, Sunday Papers, For No One, Be My Number Two, The Best I Can Do, Invisible Man, Take It Like a Man, Is She Really Going Out With Him?, Got the Time, Music to Watch Girls By, Steppin' Out, Home Town",18,https://www.setlist.fm/setlist/joe-jackson/2010/la-cigale-paris-france-5b8efb90.html,kk-joe-jackson-2010-10-08-op.jpg,tickets
TICKET_0011,konzert-joe-jackson-2010.html,Tour 2010,10th October 2010,"10th October 2010, Brussels, Belgium - Ancienne Belgique","Els Pannecoucque, Belgium",kk-joe-jackson-2010-10-10.jpg,20.00,není k dispozici,není k dispozici,není k dispozici,"It's Different for Girls, Tomorrow's World, Citizen Sane, Fools in Love, The Uptown Train, Obvious Song, Chinatown, Sunday Papers, You Can't Be Too Strong, Real Men, Can We Still Be Friends, Goin' Downtown, Another World, Good Bad Boy, Is She Really Going Out With Him?, Got the Time, Music to Watch Girls By, Steppin' Out, Home Town",19,https://www.setlist.fm/setlist/joe-jackson/2010/ancienne-belgique-brussels-belgium-7bdd6a2c.html,kk-joe-jackson-2010-10-10.jpg,tickets
TICKET_0012,konzert-joe-jackson-2010.html,Tour 2010,22nd October 2010,"22nd October 2010 - Alençon, France - La Luciole","Fredunzel Joffe, France",kk-joe-jackson-2010-10-22.jpg,26.95,EUR,není k dispozici,není k dispozici,"It's Different for Girls, Tomorrow's World, Citizen Sane, Real Men, Cancer, Dirty Martini, King Pleasure Time, Sunday Papers, Girl, Be My Number Two, I Feel Possessed, Invisible Man, Another World, Take It Like a Man, Got the Time, Is She Really Going Out With Him?, Steppin' Out, A Slow Song",18,https://www.setlist.fm/setlist/joe-jackson/2010/la-luciole-alencon-france-738efa61.html,kk-joe-jackson-2010-10-22.jpg,tickets
TICKET_0013,konzert-joe-jackson-2010.html,Tour 2010,25th October 2010,"25th October 2010 - Terville, France - Le 112","Gert Schaumlöffel, Germany",kk-joe-jackson-2010-10-25.jpg,31.70,EUR,není k dispozici,není k dispozici,"It's Different for Girls, Tomorrow's World, Too Tough, Fools in Love, Citizen Sane, Knowing Me, Knowing You, Cancer, Chinatown, Sunday Papers, Real Men, The Uptown Train, Another World, Good Bad Boy, Is She Really Going Out With Him?, Got the Time, Music to Watch Girls By, Steppin' Out, A Slow Song",18,https://www.setlist.fm/setlist/joe-jackson/2010/le-112-terville-france-13fcf9cd.html,kk-joe-jackson-2010-10-25.jpg,tickets
TICKET_0014,konzert-joe-jackson-2010.html,Tour 2010,30th October 2010,"30th October 2010 - Maastricht, Netherlands - MECC Jazz Maastricht","Gert Schaumlöffel, Germany",kk-joe-jackson-2010-10-30.jpg,18.00,není k dispozici,není k dispozici,není k dispozici,"It's Different for Girls, Tomorrow's World, Citizen Sane, Fools in Love, Invisible Man, Chinatown, Another World, Sunday Papers, Girl, Be My Number Two, Too Tough, The Uptown Train, Good Bad Boy, Is She Really Going Out With Him?, Got the Time, Steppin' Out, A Slow Song",17,https://www.setlist.fm/setlist/joe-jackson/2010/mecc-maastricht-netherlands-738efa45.html,kk-joe-jackson-2010-10-30.jpg,tickets
TICKET_0015,konzert-joe-jackson-2010.html,Tour 2010,31th October 2010,"31th October 2010 - Basel, Switzerland  - Messe Basel, Festsaal","Andreas Wostrack, Germany",kk-joe-jackson-2010-10-31.jpg,110.00,CHF,Platz: 114,není k dispozici,"It's Different for Girls, Tomorrow's World, Too Tough, Fools in Love, The Uptown Train, Chinatown, Sunday Papers, Girl, Be My Number Two, Invisible Man, Another World, Good Bad Boy, Is She Really Going Out With Him?, Got the Time, Music to Watch Girls By, Steppin' Out, A Slow Song",17,https://www.setlist.fm/setlist/joe-jackson/2010/festsaal-messe-basel-switzerland-73f44e19.html,kk-joe-jackson-2010-10-31.jpg,tickets
TICKET_0016,konzert-joe-jackson-2010.html,Tour 2010,2nd November 2010,"2nd November 2010 - Mainz, Germany - Phönix-Halle","Barnie Rupprecht, Germany",kk-joe-jackson-2010-11-02.jpg,36.88,EUR,Reihe: Platz,není k dispozici,"It's Different for Girls, Too Tough, Citizen Sane, Not Here, Not Now, Fools in Love, Invisible Man, Chinatown, Another World, Sunday Papers, Girl, The Best I Can Do, Tomorrow's World, The Uptown Train, Scary Monsters (and Super Creeps), Is She Really Going Out With Him?, Got the Time, Oh Well, Steppin' Out, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2010/phonix-halle-mainz-germany-63edb207.html,kk-joe-jackson-2010-11-02.jpg,tickets
TICKET_0017,konzert-joe-jackson-2010.html,Tour 2010,3rd November 2010,"3rd November 2010 - Amsterdam, Netherlands - Paradiso, Grote Zaal","Yvonne Bot, Netherlands",kk-joe-jackson-2010-11-03.jpg,19.80,není k dispozici,není k dispozici,není k dispozici,"It's Different for Girls, Too Tough, Citizen Sane, Fools in Love, Goin' Downtown, Chinatown, King Pleasure Time, Sunday Papers, Real Men, The Best I Can Do, Tomorrow's World, Inbetweenies, Good Bad Boy, Is She Really Going Out With Him?, Got the Time, Oh Well, Steppin' Out, Home Town",18,https://www.setlist.fm/setlist/joe-jackson/2010/grote-zaal-amsterdam-netherlands-bd5654e.html,kk-joe-jackson-2010-11-03.jpg,tickets
TICKET_0018,konzert-joe-jackson-2010.html,Tour 2010,7th November 2010,"7th November 2010 - Amsterdam, Netherlands - Paradiso, Grote Zaal","Bert Bos, Netherlands",kk-joe-jackson-2010-11-07.jpg,19.30,není k dispozici,není k dispozici,není k dispozici,"It's Different for Girls, Tomorrow's World, Too Tough, Fools in Love, The Uptown Train, Anyone Who Had a Heart, Chinatown, Another World, Sunday Papers, Girl, Be My Number Two, Can We Still Be Friends, Invisible Man, Inbetweenies, Take It Like a Man, Is She Really Going Out With Him?, Got the Time, Music to Watch Girls By, Steppin' Out, Home Town",20,https://www.setlist.fm/setlist/joe-jackson/2010/grote-zaal-amsterdam-netherlands-2bd55c52.html,kk-joe-jackson-2010-11-07.jpg,tickets
TICKET_0019,konzert-joe-jackson-2010.html,Tour 2010,8th November 2010,"8th November 2010 - Köln (Cologne), Germany - Gloria-Theater","Gert Schaumlöffel, Germany",kk-joe-jackson-2010-11-08.jpg,35.75,EUR,není k dispozici,není k dispozici,"It's Different for Girls, Tomorrow's World, Citizen Sane, Fools in Love, Invisible Man, Anyone Who Had a Heart, Cancer, Chinatown, Another World, Sunday Papers, Girl, Real Men, Rush Across the Road, Inbetweenies, Good Bad Boy, Is She Really Going Out With Him?, Got the Time, Oh Well, Steppin' Out, A Slow Song",20,https://www.setlist.fm/setlist/joe-jackson/2010/gloria-theater-cologne-germany-5bcebfcc.html,kk-joe-jackson-2010-11-08.jpg,tickets
TICKET_0020,konzert-joe-jackson-2010.html,Tour 2010,10th November 2010,"10th November 2010 - Hamburg, Germany - Fabrik","Rolf Thalmann, Germany",kk-joe-jackson-2010.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"It's Different for Girls, Tomorrow's World, Too Tough, Citizen Sane, Fools in Love, The Uptown Train, Chinatown, Another World, Sunday Papers, Girl, Be My Number Two, Rush Across the Road, Inbetweenies, Good Bad Boy, Is She Really Going Out With Him?, Got the Time, Don't Get Around Much Anymore, Steppin' Out, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2010/fabrik-hamburg-germany-53fce395.html,kk-joe-jackson-2010.jpg,tickets
TICKET_0021,konzert-joe-jackson-2010.html,Tour 2010,10th November 2010,"10th November 2010 - Hamburg, Germany - Fabrik","Oliver Bittner, Germany",kk-joe-jackson-2010-11-10-variante.jpg,10.11,není k dispozici,není k dispozici,není k dispozici,"It's Different for Girls, Tomorrow's World, Too Tough, Citizen Sane, Fools in Love, The Uptown Train, Chinatown, Another World, Sunday Papers, Girl, Be My Number Two, Rush Across the Road, Inbetweenies, Good Bad Boy, Is She Really Going Out With Him?, Got the Time, Don't Get Around Much Anymore, Steppin' Out, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2010/fabrik-hamburg-germany-53fce395.html,kk-joe-jackson-2010-11-10-variante.jpg,tickets
TICKET_0022,konzert-joe-jackson-2010.html,Tour 2010,11th November 2010,"11th November 2010 - Berlin, Germany - Fritzclub im Postbahnhof","Gert Schaumlöffel, Germany",kk-joe-jackson-2010-11-11.jpg,35.75,EUR,není k dispozici,není k dispozici,"It's Different for Girls, Tomorrow's World, Too Tough, Fools in Love, Dirty Martini, Anyone Who Had a Heart, The Uptown Train, Chinatown, Another World, Sunday Papers, Girl, The Best I Can Do, Invisible Man, Inbetweenies, Good Bad Boy, Is She Really Going Out With Him?, Got the Time, Music to Watch Girls By, Steppin' Out, Home Town",20,https://www.setlist.fm/setlist/joe-jackson/2010/fritzclub-im-postbahnhof-berlin-germany-73edb229.html,kk-joe-jackson-2010-11-11.jpg,tickets
TICKET_0023,konzert-joe-jackson-2010.html,Tour 2010,14th November 2010,"14th November 2010 - München (= Munich), Germany - Muffathalle","Andreas Wostrack, Germany",kk-joe-jackson-2010-11-14.jpg,35.75,EUR,není k dispozici,není k dispozici,"It's Different for Girls, Tomorrow's World, Too Tough, Citizen Sane, Fools in Love, Still Alive, I Feel Possessed, Chinatown, Another World, Sunday Papers, Girl, Be My Number Two, Invisible Man, Oh Well, Good Bad Boy, Is She Really Going Out With Him?, Got the Time, Music to Watch Girls By, Steppin' Out, A Slow Song",20,https://www.setlist.fm/setlist/joe-jackson/2010/muffathalle-munich-germany-738efa39.html,kk-joe-jackson-2010-11-14.jpg,tickets
TICKET_0024_a,konzert-joe-jackson-2010.html,Tour 2010,2010,2010 - Tourpass,"Gert Schaumlöffel, Germany",kk-joe-jackson-2010-pass.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,není k dispozici,kk-joe-jackson-2010-pass.jpg,passes
TICKET_0024_b,konzert-joe-jackson-2010.html,Tour 2010,11th November 2010,2010 - Tourpass,"Gert Schaumlöffel, Germany",kk-joe-jackson-2010-11-11-pass.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,není k dispozici,kk-joe-jackson-2010-11-11-pass.jpg,passes
TICKET_0025,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,13th June 2006,"13th June 2006 - Glenside, U.S.A. - Keswick Theatre","John Nyman, U.S.A.",kk-joe-jackson-2006-06-13.jpg,339.50,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, On Your Radio, Invisible Man, Goin' Downtown, Take It Like a Man, Love at First Light, Drunk Song, Dirty Martini, You Can't Get What You Want (Till You Know What You Want), One More Time, Sunday Papers, Don't Get Around Much Anymore, Is She Really Going Out With Him?",18,https://www.setlist.fm/setlist/joe-jackson/2006/keswick-theatre-glenside-pa-2b87382a.html,kk-joe-jackson-2006-06-13.jpg,tickets
TICKET_0026,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,15th June 2006,"15th June 2006 - Chicago, IL, U.S.A. Vic Theatre","Erica Eisner Kosova, U.S.A.",kk-joe-jackson-2006-06-15.jpg,45.00,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Invisible Man, Rush Across the Road, Another World, Citizen Sane, On Your Radio, Cancer, Love at First Light, Drunk Song, Sunglasses in the Rain, Dirty Martini, Take It Like a Man, Dirty Love, You Can't Get What You Want (Till You Know What You Want), One More Time, Don't Get Around Much Anymore, Is She Really Going Out With Him?, A Slow Song",20,https://www.setlist.fm/setlist/joe-jackson/2006/vic-theatre-chicago-il-63f5f673.html,kk-joe-jackson-2006-06-15.jpg,tickets
TICKET_0027,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,28th June 2006,"28th June 2006 - Somerville, U.S.A. - Somerville Theatre","Tom Robinson, U.S.A.",kk-joe-jackson-2006-06-28.jpg,23.26,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls",3,https://www.setlist.fm/setlist/joe-jackson/2006/somerville-theatre-somerville-ma-23da18bb.html,kk-joe-jackson-2006-06-28.jpg,tickets
TICKET_0028_a,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,29th June 2006,"29th June 2006 - New York, U.S.A. - Town Hall - Steve Whitbread, U.K.","Gert Schaumlöffel, Germany",kk-joe-jackson-2006-06-29.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Cancer, Sunglasses in the Rain, On Your Radio, Love at First Light, Drunk Song, Invisible Man, Awkward Age, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Inbetweenies, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/the-town-hall-new-york-ny-33da9865.html,kk-joe-jackson-2006-06-29.jpg,tickets
TICKET_0028_b,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,29th June 2006,"29th June 2006 - New York, U.S.A. - Town Hall - Steve Whitbread, U.K.","Gert Schaumlöffel, Germany",kk-joe-jackson-2006-06-29-2.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Cancer, Sunglasses in the Rain, On Your Radio, Love at First Light, Drunk Song, Invisible Man, Awkward Age, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Inbetweenies, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/the-town-hall-new-york-ny-33da9865.html,kk-joe-jackson-2006-06-29-2.jpg,tickets
TICKET_0029,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,30th June 2006,"30th June 2006 - New York, U.S.A. - Town Hall","John Nyman, U.S.A.",kk-joe-jackson-2006-06-30.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Goin' Downtown, Rush Across the Road, On Your Radio, Real Men, Love at First Light, Invisible Man, Dirty Martini, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Dirty Love, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/the-town-hall-new-york-ny-3bce9804.html,kk-joe-jackson-2006-06-30.jpg,tickets
TICKET_0030,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,6th July 2006,"6th July 2006 - London, U.K. - Shepherds Bush Empire","Mike Baggaley, U.K.",kk-joe-jackson-2006-07-06.jpg,22.00,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Sunglasses in the Rain, Another World, Goin' Downtown, Rush Across the Road, Citizen Sane, On Your Radio, Inbetweenies, Drunk Song, Invisible Man, Dirty Martini, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Dirty Love, Is She Really Going Out With Him?, A Slow Song",20,https://www.setlist.fm/setlist/joe-jackson/2006/shepherds-bush-empire-london-U.K.-73f37a6d.html,kk-joe-jackson-2006-07-06.jpg,tickets
TICKET_0031_a,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,7th July 2006,"7th July 2006 - Paris, France - Le Bataclan - 7th July 2006 - Paris, France - Le Bataclan - with support - Hervé Lenoach, France","Steve Whitbread, U.K.",kk-hl-joe-jackson-2006-07-07.jpg,28.50,EUR,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Cancer, On Your Radio, Sunglasses in the Rain, Drunk Song, Invisible Man, Inbetweenies, Awkward Age, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Don't Get Around Much Anymore, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/le-bataclan-paris-france-33cdd031.html,kk-hl-joe-jackson-2006-07-07.jpg,tickets
TICKET_0031_b,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,7th July 2006,"7th July 2006 - Paris, France - Le Bataclan - 7th July 2006 - Paris, France - Le Bataclan - with support - Hervé Lenoach, France","Steve Whitbread, U.K.",kk-joe-jackson-2006-07-07-support.jpg,28.50,EUR,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Cancer, On Your Radio, Sunglasses in the Rain, Drunk Song, Invisible Man, Inbetweenies, Awkward Age, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Don't Get Around Much Anymore, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/le-bataclan-paris-france-33cdd031.html,kk-joe-jackson-2006-07-07-support.jpg,tickets
TICKET_0032,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,9th July 2006,"9th July 2006 - Weert, Netherlands - Sportpark Boshoven Ticket for three days","Mike Philippens, Netherlands",kk-joe-jackson-2006-07-09.jpg,125.00,EUR,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Citizen Sane, Another World, On Your Radio, Invisible Man, Take It Like a Man, Dirty Martini, You Can't Get What You Want (Till You Know What You Want), One More Time, Is She Really Going Out With Him?, A Slow Song",13,https://www.setlist.fm/setlist/joe-jackson/2006/sportpark-boshoven-weert-netherlands-2bdc2042.html,kk-joe-jackson-2006-07-09.jpg,tickets
TICKET_0033,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,9th July 2006,"9th July 2006 - Weert, Netherlands - Sportpark Boshoven Ticket for sunday","Steve Whitbread, U.K.",kk-joe-jackson-2006-07-09-sunday.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Citizen Sane, Another World, On Your Radio, Invisible Man, Take It Like a Man, Dirty Martini, You Can't Get What You Want (Till You Know What You Want), One More Time, Is She Really Going Out With Him?, A Slow Song",13,https://www.setlist.fm/setlist/joe-jackson/2006/sportpark-boshoven-weert-netherlands-2bdc2042.html,kk-joe-jackson-2006-07-09-sunday.jpg,tickets
TICKET_0034,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,10th July 2006,"10th July 2006 - Antwerp, Belgium - Rivierenhof","John Jaspers, Netherlands",kk-joe-jackson-2006-07-10.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Awkward Age, Sunglasses in the Rain, On Your Radio, Cancer, Drunk Song, Invisible Man, Obvious Song, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Don't Get Around Much Anymore, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/openluchttheater-rivierenhof-deurne-belgium-33de70a5.html,kk-joe-jackson-2006-07-10.jpg,tickets
TICKET_0035_a,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,12th July 2006,"12th July 2006 - Hamburg, Germany - Fabrik - Rolf Thalmann, Germany - 12th July 2006 - Hamburg, Germany - Fabrik","Oliver Bittner, Germany",kk-joe-jackson-the-man-is-back-in-town.jpg,34.60,EUR,není k dispozici,Graham Maby and Dave Houghton,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Goin' Downtown, Rush Across the Road, On Your Radio, Real Men, Drunk Song, Invisible Man, Dirty Martini, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Inbetweenies, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/fabrik-hamburg-germany-1bedad3c.html,kk-joe-jackson-the-man-is-back-in-town.jpg,tickets
TICKET_0035_b,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,12th July 2006,"12th July 2006 - Hamburg, Germany - Fabrik - Rolf Thalmann, Germany - 12th July 2006 - Hamburg, Germany - Fabrik","Oliver Bittner, Germany",kk-joe-jackson-2006-07-12.jpg,34.60,EUR,není k dispozici,Graham Maby and Dave Houghton,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Goin' Downtown, Rush Across the Road, On Your Radio, Real Men, Drunk Song, Invisible Man, Dirty Martini, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Inbetweenies, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/fabrik-hamburg-germany-1bedad3c.html,kk-joe-jackson-2006-07-12.jpg,tickets
TICKET_0036,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,14th July 2006,"14th July 2006 - Leipzig, Germany - Parkbühne (Clara Zetkin Park)","Steve Whitbread, U.K.",kk-joe-jackson-2006-07-14.jpg,32.05,EUR,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Obvious Song, Rush Across the Road, On Your Radio, Love at First Light, Invisible Man, Dirty Martini, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Don't Get Around Much Anymore, Is She Really Going Out With Him?, A Slow Song",18,https://www.setlist.fm/setlist/joe-jackson/2006/parkbuhne-im-clara-zetkin-park-leipzig-germany-1bedad30.html,kk-joe-jackson-2006-07-14.jpg,tickets
TICKET_0037,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,15th July 2006,"15th July 2006 - Mainz, Germany - Frankfurter Hof","Steve Whitbread, U.K.",kk-joe-jackson-2006-07-15.jpg,31.20,EUR,není k dispozici,Graham Maby and Dave Houghton,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Goin' Downtown, Invisible Man, On Your Radio, Real Men, Drunk Song, Sunglasses in the Rain, Rose Darling, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Inbetweenies, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/frankfurter-hof-mainz-germany-1bedad34.html,kk-joe-jackson-2006-07-15.jpg,tickets
TICKET_0038,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,15th July 2006,"15th July 2006 - Mainz, Germany - Frankfurter Hof - Signed by Graham Maby & Dave Houghton","Marco Emmel, Germany",kk-joe-jackson-2006-07-15-2.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Goin' Downtown, Invisible Man, On Your Radio, Real Men, Drunk Song, Sunglasses in the Rain, Rose Darling, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Inbetweenies, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/frankfurter-hof-mainz-germany-1bedad34.html,kk-joe-jackson-2006-07-15-2.jpg,tickets
TICKET_0039_a,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,17th July 2006,"17th July 2006 - Köln ( = Cologne ), Germany - Live Music Hall - Steve Whitbread, U.K. - 17th July 2006 - Köln ( = Cologne ), Germany - Live Music Hall","Gert Schaumlöffel, Germany",kk-joe-jackson-2006-07-17.jpg,32.20,EUR,není k dispozici,Graham Maby and Dave Houghton,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Obvious Song, Rush Across the Road, On Your Radio, Cancer, Drunk Song, Invisible Man, Dirty Martini, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Dirty Love, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/live-music-hall-cologne-germany-1bedad28.html,kk-joe-jackson-2006-07-17.jpg,tickets
TICKET_0039_b,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,17th July 2006,"17th July 2006 - Köln ( = Cologne ), Germany - Live Music Hall - Steve Whitbread, U.K. - 17th July 2006 - Köln ( = Cologne ), Germany - Live Music Hall","Gert Schaumlöffel, Germany",kk-gs-joe-jackson-2006-07-17.jpg,32.20,EUR,není k dispozici,Graham Maby and Dave Houghton,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Obvious Song, Rush Across the Road, On Your Radio, Cancer, Drunk Song, Invisible Man, Dirty Martini, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Dirty Love, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/live-music-hall-cologne-germany-1bedad28.html,kk-gs-joe-jackson-2006-07-17.jpg,tickets
TICKET_0040,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,19th July 2006,"19th July 2006 - Amsterdam, Netherlands - Paradiso","Lammert Veen, Netherlands",kk-joe-jackson-2006-07-19.jpg,19.30,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Awkward Age, Rush Across the Road, On Your Radio, Cancer, Drunk Song, Invisible Man, Inbetweenies, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Dirty Love, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2006/grote-zaal-amsterdam-netherlands-23d24073.html,kk-joe-jackson-2006-07-19.jpg,tickets
TICKET_0041_a,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,20th July 2006,"20th July 2006 - Karlsruhe, Germany - Zeltival (Kulturzentrum Tollhaus) - Andreas Wiethoff, Germany - 20th July 2006 - Karlsruhe, Germany - Zeltival (Kulturzentrum Tollhaus)","Steve Whitbread, U.K.",kk-joe-jackson-2006-07-20.jpg,20.07,není k dispozici,není k dispozici,Graham Maby and Dave Houghton,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Obvious Song, Rush Across the Road, On Your Radio, Love at First Light, Drunk Song, Invisible Man, Girl, Dirty Martini, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Don't Get Around Much Anymore, Is She Really Going Out With Him?, A Slow Song",20,https://www.setlist.fm/setlist/joe-jackson/2006/kulturzentrum-tollhaus-karlsruhe-germany-3edad23.html,kk-joe-jackson-2006-07-20.jpg,tickets
TICKET_0041_b,konzert-joe-jackson-2006.html,JOE JACKSON TRIO Tour,20th July 2006,"20th July 2006 - Karlsruhe, Germany - Zeltival (Kulturzentrum Tollhaus) - Andreas Wiethoff, Germany - 20th July 2006 - Karlsruhe, Germany - Zeltival (Kulturzentrum Tollhaus)","Steve Whitbread, U.K.",kk-joe-jackson-2006-07-20-neu.jpg,20.07,není k dispozici,není k dispozici,Graham Maby and Dave Houghton,"Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Obvious Song, Rush Across the Road, On Your Radio, Love at First Light, Drunk Song, Invisible Man, Girl, Dirty Martini, Take It Like a Man, You Can't Get What You Want (Till You Know What You Want), One More Time, Don't Get Around Much Anymore, Is She Really Going Out With Him?, A Slow Song",20,https://www.setlist.fm/setlist/joe-jackson/2006/kulturzentrum-tollhaus-karlsruhe-germany-3edad23.html,kk-joe-jackson-2006-07-20-neu.jpg,tickets
